timestamp,cpu_cores,temp_c,ram_total,ram_used,ram_free,swap_total,swap_used,swap_free,disk_read,disk_write,disk_percent,throttled
2026-02-18 11:22:45.910319,0.0|0.0|0.0|0.0,62.25,8443478016,411680768,7555743744,536854528,0,536854528,416769024,729534976,19.3,throttled=0x0
2026-02-18 11:22:46.918398,0.0|0.0|0.0|0.0,61.7,8443478016,411664384,7555743744,536854528,0,536854528,416769024,729592320,19.3,throttled=0x0
2026-02-18 11:22:47.925430,0.0|0.0|0.0|0.0,63.35,8443478016,411664384,7555743744,536854528,0,536854528,416769024,729608704,19.3,throttled=0x0
2026-02-18 11:22:48.932662,1.0|7.1|1.0|15.8,61.15,8443478016,435453952,7531905024,536854528,0,536854528,416769024,729784832,19.3,throttled=0x0
2026-02-18 11:22:49.940031,1.0|0.0|0.0|11.9,62.25,8443478016,412205056,7555137536,536854528,0,536854528,416769024,729969152,19.3,throttled=0x0
2026-02-18 11:22:50.947722,0.0|0.0|0.0|0.0,61.7,8443478016,412401664,7554891776,536854528,0,536854528,416769024,730022400,19.3,throttled=0x0
2026-02-18 11:22:51.954378,0.0|0.0|0.0|0.0,63.35,8443478016,412401664,7554891776,536854528,0,536854528,416769024,730046976,19.3,throttled=0x0
2026-02-18 11:22:52.961718,0.0|0.0|2.0|0.0,62.25,8443478016,412844032,7554400256,536854528,0,536854528,416769024,730071552,19.3,throttled=0x0
2026-02-18 11:22:53.968672,0.0|0.0|0.0|0.0,61.15,8443478016,412844032,7554400256,536854528,0,536854528,416769024,730190336,19.3,throttled=0x0
2026-02-18 11:22:54.976760,1.0|7.0|2.9|0.0,61.7,8443478016,413335552,7553908736,536854528,0,536854528,416769024,730513920,19.3,throttled=0x0
2026-02-18 11:22:55.984915,0.0|5.9|12.1|46.5,63.35,8443478016,772620288,7194607616,536854528,0,536854528,416769024,730567168,19.3,throttled=0x0
2026-02-18 11:22:56.996340,0.0|5.9|1.0|100.0,63.9,8443478016,773095424,7194116096,536854528,0,536854528,416769024,730595840,19.3,throttled=0x0
2026-02-18 11:22:58.004709,0.0|3.0|0.0|100.0,65.0,8443478016,773079040,7194116096,536854528,0,536854528,416769024,730612224,19.3,throttled=0x0
2026-02-18 11:22:59.013764,0.0|2.0|0.0|26.5,64.45,8443478016,414498816,7552696320,536854528,0,536854528,416769024,730681856,19.3,throttled=0x0
2026-02-18 11:23:00.022654,0.0|4.0|0.0|56.4,64.45,8443478016,774045696,7193149440,536854528,0,536854528,416769024,730800640,19.3,throttled=0x0
2026-02-18 11:23:01.034281,1.0|6.9|0.0|100.0,65.55,8443478016,774782976,7192412160,536854528,0,536854528,416769024,730825216,19.3,throttled=0x0
2026-02-18 11:23:02.083783,2.9|1.9|0.9|100.0,67.75,8443478016,774782976,7192412160,536854528,0,536854528,416769024,730841600,19.3,throttled=0x0
2026-02-18 11:23:03.091919,0.0|15.0|0.0|28.0,66.1,8443478016,423493632,7543701504,536854528,0,536854528,416769024,731177472,19.3,throttled=0x0
2026-02-18 11:23:04.100881,0.0|1.0|0.0|12.9,64.45,8443478016,573882368,7393296384,536854528,0,536854528,416769024,731230720,19.3,throttled=0x0
2026-02-18 11:23:05.113456,1.0|6.9|0.0|100.0,65.0,8443478016,781058048,7186120704,536854528,0,536854528,416769024,731259392,19.3,throttled=0x0
2026-02-18 11:23:06.125448,0.0|5.8|0.0|100.0,66.65,8443478016,781058048,7186120704,536854528,0,536854528,416769024,731275776,19.3,throttled=0x0
2026-02-18 11:23:07.235059,0.9|2.7|0.9|69.9,66.1,8443478016,420970496,7546208256,536854528,0,536854528,416769024,731341312,19.3,throttled=0x0
2026-02-18 11:23:08.243674,0.0|2.0|0.0|15.0,65.55,8443478016,608747520,7358431232,536854528,0,536854528,416769024,731394560,19.3,throttled=0x0
2026-02-18 11:23:09.255107,1.0|6.9|1.0|100.0,66.65,8443478016,781271040,7185907712,536854528,0,536854528,416769024,731419136,19.3,throttled=0x0
2026-02-18 11:23:10.266468,0.0|3.0|0.0|100.0,67.75,8443478016,776814592,7190364160,536854528,0,536854528,416769024,731435520,19.3,throttled=0x0
2026-02-18 11:23:11.275472,0.0|10.9|1.0|72.3,67.2,8443478016,416186368,7550992384,536854528,0,536854528,416769024,731611648,19.3,throttled=0x0
2026-02-18 11:23:12.284166,1.0|4.0|0.0|1.0,66.1,8443478016,416825344,7550386176,536854528,0,536854528,416769024,731820544,19.3,throttled=0x0
2026-02-18 11:23:13.292612,0.0|60.2|0.0|11.8,67.2,8443478016,775880704,7191330816,536854528,0,536854528,416769024,731865600,19.3,throttled=0x0
2026-02-18 11:23:14.304316,0.0|100.0|0.0|5.9,66.65,8443478016,776617984,7190593536,536854528,0,536854528,416769024,731881984,19.3,throttled=0x0
2026-02-18 11:23:15.342900,1.9|100.0|0.0|2.9,68.85,8443478016,778584064,7188627456,536854528,0,536854528,416769024,731906560,19.3,throttled=0x0
2026-02-18 11:23:16.351124,2.0|24.0|0.0|2.9,65.55,8443478016,418988032,7548223488,536854528,0,536854528,416769024,731963904,19.3,throttled=0x0
2026-02-18 11:23:17.359050,0.0|56.0|3.0|1.0,69.4,8443478016,779304960,7187906560,536854528,0,536854528,416769024,732013056,19.3,throttled=0x0
2026-02-18 11:23:18.411851,4.8|100.0|6.7|1.0,68.85,8443478016,779550720,7187660800,536854528,0,536854528,416769024,732029440,19.3,throttled=0x0
2026-02-18 11:23:19.419592,0.0|100.0|2.9|0.0,69.4,8443478016,779550720,7187660800,536854528,0,536854528,416769024,732054016,19.3,throttled=0x0
2026-02-18 11:23:20.427968,13.9|28.7|3.0|2.0,67.2,8443478016,422592512,7544586240,536854528,0,536854528,416769024,733491712,19.3,throttled=0x0
2026-02-18 11:23:21.482319,0.0|14.3|1.9|15.1,67.2,8443478016,647512064,7319666688,536854528,0,536854528,416769024,734495232,19.3,throttled=0x0
2026-02-18 11:23:22.492883,2.0|100.0|7.8|25.3,69.4,8443478016,780730368,7186432000,536854528,0,536854528,416769024,734654976,19.3,throttled=0x0
2026-02-18 11:23:23.606363,0.9|100.0|3.6|0.9,69.4,8443478016,780730368,7186432000,536854528,0,536854528,416769024,734704128,19.3,throttled=0x0
2026-02-18 11:23:24.714563,0.9|52.3|1.8|0.9,68.3,8443478016,424083456,7543078912,536854528,0,536854528,416769024,734765568,19.3,throttled=0x0
2026-02-18 11:23:25.722621,0.0|32.7|4.0|0.0,69.4,8443478016,781418496,7185743872,536854528,0,536854528,416769024,734818816,19.3,throttled=0x0
2026-02-18 11:23:26.730082,0.0|100.0|7.8|1.0,70.5,8443478016,781664256,7185498112,536854528,0,536854528,416769024,734835200,19.3,throttled=0x0
2026-02-18 11:23:27.737926,0.0|100.0|2.0|0.0,70.5,8443478016,781664256,7185498112,536854528,0,536854528,416769024,734859776,19.3,throttled=0x0
2026-02-18 11:23:28.745721,14.9|50.5|2.0|1.0,69.4,8443478016,421380096,7545782272,536854528,0,536854528,416769024,735166976,19.3,throttled=0x0
2026-02-18 11:23:29.753637,0.0|1.0|2.0|0.0,67.75,8443478016,421609472,7545536512,536854528,0,536854528,416769024,735220224,19.3,throttled=0x0
2026-02-18 11:23:30.761209,0.0|87.0|6.0|1.0,68.85,8443478016,781402112,7185743872,536854528,0,536854528,416769024,735244800,19.3,throttled=0x0
2026-02-18 11:23:31.771137,0.0|100.0|5.0|0.0,70.5,8443478016,781402112,7185743872,536854528,0,536854528,416769024,736895488,19.3,throttled=0x0
2026-02-18 11:23:32.778724,1.0|99.0|3.9|0.0,71.05,8443478016,424345600,7542800384,536854528,0,536854528,416769024,736911872,19.3,throttled=0x0
2026-02-18 11:23:33.786257,2.0|1.0|3.0|1.0,67.75,8443478016,424034304,7543111680,536854528,0,536854528,416769024,736977408,19.3,throttled=0x0
2026-02-18 11:23:34.835383,0.0|80.0|5.7|4.7,69.95,8443478016,781615104,7185530880,536854528,0,536854528,416769024,737030656,19.3,throttled=0x0
2026-02-18 11:23:35.845922,0.0|100.0|5.0|0.0,70.5,8443478016,781615104,7185530880,536854528,0,536854528,416769024,737055232,19.3,throttled=0x0
2026-02-18 11:23:36.853849,0.0|100.0|3.0|1.0,69.95,8443478016,781615104,7185530880,536854528,0,536854528,416769024,737071616,19.3,throttled=0x0
2026-02-18 11:23:37.861355,13.7|3.0|2.0|0.0,68.85,8443478016,421330944,7545815040,536854528,0,536854528,416769024,737382912,19.3,throttled=0x0
