timestamp,latency_min_ms,latency_avg_ms,latency_max_ms,latency_stddev_ms,packet_loss_pct,download_bps,download_mbps
2026-04-15 11:45:31,51.916,67.759,100.070,17.165,0,260821,0.261
2026-04-15 11:45:39,80.965,92.807,124.662,16.500,0,218491,0.218
2026-04-15 11:45:48,49.436,73.162,92.088,18.522,0,259142,0.259
2026-04-15 11:45:56,52.093,74.061,101.041,21.505,0,218680,0.219
2026-04-15 11:46:05,48.766,75.175,86.065,13.690,0,0,0.000
2026-04-15 11:46:39,57.633,110.319,222.768,57.647,0,417950,0.418
2026-04-15 11:46:46,47.274,72.256,89.963,18.101,0,478113,0.478
2026-04-15 11:46:52,59.783,62.119,65.415,2.206,0,392340,0.392
2026-04-15 11:46:59,55.338,80.970,92.097,13.117,0,374612,0.375
2026-04-15 11:47:05,51.486,74.177,81.416,11.379,0,146587,0.147
2026-04-15 11:47:17,60.973,65.898,70.438,3.139,0,165596,0.166
