timestamp,cpu_cores,temp_c,ram_total,ram_used,ram_free,swap_total,swap_used,swap_free,disk_read,disk_write,disk_percent,throttled
2026-02-26T14:40:55.997630+00:00,0.0|0.0|0.0|0.0,58.4,8443478016,1288077312,6139150336,536854528,0,536854528,667374592,33493893632,23.5,throttled=0xe0000
2026-02-26T14:40:57.008429+00:00,0.0|0.0|4.0|53.9,59.5,8443478016,1646739456,5780471808,536854528,0,536854528,667374592,33494036992,23.5,throttled=0xe0000
2026-02-26T14:40:58.023907+00:00,1.0|0.0|9.7|100.0,63.35,8443478016,1646739456,5780471808,536854528,0,536854528,667374592,33494061568,23.5,throttled=0xe0000
2026-02-26T14:40:59.031787+00:00,0.0|0.0|2.0|100.0,62.8,8443478016,1646739456,5780471808,536854528,0,536854528,667374592,33494077952,23.5,throttled=0xe0000
2026-02-26T14:41:00.039378+00:00,0.0|2.0|1.0|43.6,63.35,8443478016,1286914048,6140297216,536854528,0,536854528,667374592,33494147584,23.5,throttled=0xe0000
2026-02-26T14:41:01.165053+00:00,0.0|7.0|4.5|43.4,62.25,8443478016,1646706688,5780504576,536854528,0,536854528,667374592,33494200832,23.5,throttled=0xe0000
2026-02-26T14:41:02.178552+00:00,0.0|1.0|9.0|100.0,63.9,8443478016,1647443968,5779767296,536854528,0,536854528,667374592,33496437248,23.5,throttled=0xe0000
2026-02-26T14:41:03.187629+00:00,0.0|0.0|2.9|100.0,63.35,8443478016,1647443968,5779767296,536854528,0,536854528,667374592,33496465920,23.5,throttled=0xe0000
2026-02-26T14:41:04.195289+00:00,5.0|8.9|2.0|48.5,62.8,8443478016,1287897088,6139314176,536854528,0,536854528,667374592,33496580608,23.5,throttled=0xe0000
2026-02-26T14:41:05.206894+00:00,0.0|4.0|1.0|0.0,63.35,8443478016,1288830976,6138380288,536854528,0,536854528,667374592,33496678912,23.5,throttled=0xe0000
2026-02-26T14:41:06.217230+00:00,0.0|0.0|2.0|0.0,62.25,8443478016,1289142272,6138134528,536854528,0,536854528,667374592,33496896000,23.5,throttled=0xe0000
2026-02-26T14:41:07.227471+00:00,0.0|0.0|5.9|63.7,62.8,8443478016,1648689152,5778587648,536854528,0,536854528,667374592,33497018880,23.5,throttled=0xe0000
2026-02-26T14:41:08.239144+00:00,2.0|0.0|7.8|100.0,64.45,8443478016,1648934912,5778341888,536854528,0,536854528,667374592,33497035264,23.5,throttled=0xe0000
2026-02-26T14:41:09.348404+00:00,0.0|0.0|0.9|100.0,64.45,8443478016,1648934912,5778341888,536854528,0,536854528,667374592,33497059840,23.5,throttled=0xe0000
2026-02-26T14:41:10.355930+00:00,0.0|2.0|2.0|22.2,63.35,8443478016,1291567104,6135709696,536854528,0,536854528,667374592,33497117184,23.5,throttled=0xe0000
