timestamp,cpu_cores,temp_c,ram_total,ram_used,ram_free,swap_total,swap_used,swap_free,disk_read,disk_write,disk_percent,throttled
2026-02-19T17:02:15.400300+00:00,0.0|100.0|0.0|5.9,66.1,8443478016,733249536,7334543360,536854528,0,536854528,425227264,91410944,19.6,throttled=0x0
2026-02-19T17:02:16.413362+00:00,0.0|100.0|0.0|4.0,67.2,8443478016,738885632,7328890880,536854528,0,536854528,425227264,91427328,19.6,throttled=0x0
2026-02-19T17:02:17.425123+00:00,1.0|58.0|13.9|2.9,66.1,8443478016,382091264,7684784128,536854528,0,536854528,427213824,91587072,19.6,throttled=0x0
2026-02-19T17:02:18.436026+00:00,0.0|0.0|1.0|2.0,65.0,8443478016,382255104,7684538368,536854528,0,536854528,427213824,91763200,19.6,throttled=0x0
2026-02-19T17:02:19.444114+00:00,0.0|0.0|6.9|40.6,65.55,8443478016,739344384,7325728768,536854528,0,536854528,427213824,91808256,19.6,throttled=0x0
2026-02-19T17:02:20.459853+00:00,1.0|1.0|6.9|100.0,67.2,8443478016,744980480,7320076288,536854528,0,536854528,427213824,91832832,19.6,throttled=0x0
2026-02-19T17:02:21.468134+00:00,0.0|0.0|2.0|100.0,66.65,8443478016,744947712,7320076288,536854528,0,536854528,427213824,91849216,19.6,throttled=0x0
2026-02-19T17:02:22.476182+00:00,1.0|1.0|3.0|48.0,66.1,8443478016,379666432,7685308416,536854528,0,536854528,427213824,91918848,19.6,throttled=0x0
2026-02-19T17:02:23.490740+00:00,0.0|2.9|0.0|34.7,66.65,8443478016,739459072,7325515776,536854528,0,536854528,427213824,91963904,19.6,throttled=0x0
2026-02-19T17:02:24.498507+00:00,0.0|6.0|0.0|100.0,67.2,8443478016,739934208,7325024256,536854528,0,536854528,427213824,91988480,19.6,throttled=0x0
2026-02-19T17:02:25.508789+00:00,11.0|4.0|0.0|100.0,67.75,8443478016,757350400,7307575296,536854528,0,536854528,427213824,92004864,19.6,throttled=0x0
2026-02-19T17:02:26.519862+00:00,25.7|2.0|0.0|58.4,67.75,8443478016,405798912,7659126784,536854528,0,536854528,427213824,92303872,19.6,throttled=0x0
2026-02-19T17:02:27.529507+00:00,12.9|1.0|1.0|0.0,66.65,8443478016,383090688,7681605632,536854528,0,536854528,427213824,92471808,19.6,throttled=0x0
2026-02-19T17:02:28.640277+00:00,7.1|0.9|0.0|90.1,68.85,8443478016,740671488,7324024832,536854528,0,536854528,427213824,92516864,19.6,throttled=0x0
2026-02-19T17:02:29.651229+00:00,2.0|1.0|0.0|100.0,69.4,8443478016,745422848,7319109632,536854528,0,536854528,427213824,92533248,19.6,throttled=0x0
2026-02-19T17:02:30.659616+00:00,4.9|1.0|0.0|88.1,68.85,8443478016,382910464,7681605632,536854528,0,536854528,427213824,92598784,19.6,throttled=0x0
2026-02-19T17:02:31.670509+00:00,2.0|0.0|0.0|1.0,66.65,8443478016,382844928,7681638400,536854528,0,536854528,427213824,92647936,19.6,throttled=0x0
2026-02-19T17:02:32.678275+00:00,5.1|0.0|0.0|92.0,67.75,8443478016,742866944,7321600000,536854528,0,536854528,427213824,92672512,19.6,throttled=0x0
2026-02-19T17:02:33.689254+00:00,5.0|1.0|1.0|100.0,69.95,8443478016,748011520,7316439040,536854528,0,536854528,427213824,93827584,19.6,throttled=0x0
2026-02-19T17:02:34.697303+00:00,4.0|0.0|0.0|96.0,68.85,8443478016,380911616,7683522560,536854528,0,536854528,427213824,93852160,19.6,throttled=0x0
2026-02-19T17:02:35.704672+00:00,12.9|1.0|4.9|1.0,68.3,8443478016,381730816,7682654208,536854528,0,536854528,427213824,94151168,19.6,throttled=0x0
2026-02-19T17:02:36.714639+00:00,0.0|5.0|0.0|48.5,68.3,8443478016,742014976,7322370048,536854528,0,536854528,427213824,94196224,19.6,throttled=0x0
2026-02-19T17:02:37.723432+00:00,0.0|6.9|0.0|100.0,68.3,8443478016,747651072,7316717568,536854528,0,536854528,427213824,94212608,19.6,throttled=0x0
