timestamp,cpu_cores,temp_c,ram_total,ram_used,ram_free,swap_total,swap_used,swap_free,disk_read,disk_write,disk_percent,throttled
2026-02-18T16:22:45.910319+00:00,0.0|0.0|0.0|0.0,62.25,8443478016,411680768,7555743744,536854528,0,536854528,416769024,729534976,19.3,throttled=0x0
2026-02-18T16:22:46.918398+00:00,0.0|0.0|0.0|0.0,61.7,8443478016,411664384,7555743744,536854528,0,536854528,416769024,729592320,19.3,throttled=0x0
2026-02-18T16:22:47.925430+00:00,0.0|0.0|0.0|0.0,63.35,8443478016,411664384,7555743744,536854528,0,536854528,416769024,729608704,19.3,throttled=0x0
2026-02-18T16:22:48.932662+00:00,1.0|7.1|1.0|15.8,61.15,8443478016,435453952,7531905024,536854528,0,536854528,416769024,729784832,19.3,throttled=0x0
2026-02-18T16:22:49.940031+00:00,1.0|0.0|0.0|11.9,62.25,8443478016,412205056,7555137536,536854528,0,536854528,416769024,729969152,19.3,throttled=0x0
2026-02-18T16:22:50.947722+00:00,0.0|0.0|0.0|0.0,61.7,8443478016,412401664,7554891776,536854528,0,536854528,416769024,730022400,19.3,throttled=0x0
2026-02-18T16:22:51.954378+00:00,0.0|0.0|0.0|0.0,63.35,8443478016,412401664,7554891776,536854528,0,536854528,416769024,730046976,19.3,throttled=0x0
2026-02-18T16:22:52.961718+00:00,0.0|0.0|2.0|0.0,62.25,8443478016,412844032,7554400256,536854528,0,536854528,416769024,730071552,19.3,throttled=0x0
2026-02-18T16:22:53.968672+00:00,0.0|0.0|0.0|0.0,61.15,8443478016,412844032,7554400256,536854528,0,536854528,416769024,730190336,19.3,throttled=0x0
2026-02-18T16:22:54.976760+00:00,1.0|7.0|2.9|0.0,61.7,8443478016,413335552,7553908736,536854528,0,536854528,416769024,730513920,19.3,throttled=0x0
2026-02-18T16:22:55.984915+00:00,0.0|5.9|12.1|46.5,63.35,8443478016,772620288,7194607616,536854528,0,536854528,416769024,730567168,19.3,throttled=0x0
2026-02-18T16:22:56.996340+00:00,0.0|5.9|1.0|100.0,63.9,8443478016,773095424,7194116096,536854528,0,536854528,416769024,730595840,19.3,throttled=0x0
2026-02-18T16:22:58.004709+00:00,0.0|3.0|0.0|100.0,65.0,8443478016,773079040,7194116096,536854528,0,536854528,416769024,730612224,19.3,throttled=0x0
2026-02-18T16:22:59.013764+00:00,0.0|2.0|0.0|26.5,64.45,8443478016,414498816,7552696320,536854528,0,536854528,416769024,730681856,19.3,throttled=0x0
2026-02-18T16:23:00.022654+00:00,0.0|4.0|0.0|56.4,64.45,8443478016,774045696,7193149440,536854528,0,536854528,416769024,730800640,19.3,throttled=0x0
2026-02-18T16:23:01.034281+00:00,1.0|6.9|0.0|100.0,65.55,8443478016,774782976,7192412160,536854528,0,536854528,416769024,730825216,19.3,throttled=0x0
2026-02-18T16:23:02.083783+00:00,2.9|1.9|0.9|100.0,67.75,8443478016,774782976,7192412160,536854528,0,536854528,416769024,730841600,19.3,throttled=0x0
2026-02-18T16:23:03.091919+00:00,0.0|15.0|0.0|28.0,66.1,8443478016,423493632,7543701504,536854528,0,536854528,416769024,731177472,19.3,throttled=0x0
2026-02-18T16:23:04.100881+00:00,0.0|1.0|0.0|12.9,64.45,8443478016,573882368,7393296384,536854528,0,536854528,416769024,731230720,19.3,throttled=0x0
2026-02-18T16:23:05.113456+00:00,1.0|6.9|0.0|100.0,65.0,8443478016,781058048,7186120704,536854528,0,536854528,416769024,731259392,19.3,throttled=0x0
2026-02-18T16:23:06.125448+00:00,0.0|5.8|0.0|100.0,66.65,8443478016,781058048,7186120704,536854528,0,536854528,416769024,731275776,19.3,throttled=0x0
2026-02-18T16:23:07.235059+00:00,0.9|2.7|0.9|69.9,66.1,8443478016,420970496,7546208256,536854528,0,536854528,416769024,731341312,19.3,throttled=0x0
2026-02-18T16:23:08.243674+00:00,0.0|2.0|0.0|15.0,65.55,8443478016,608747520,7358431232,536854528,0,536854528,416769024,731394560,19.3,throttled=0x0
2026-02-18T16:23:09.255107+00:00,1.0|6.9|1.0|100.0,66.65,8443478016,781271040,7185907712,536854528,0,536854528,416769024,731419136,19.3,throttled=0x0
2026-02-18T16:23:10.266468+00:00,0.0|3.0|0.0|100.0,67.75,8443478016,776814592,7190364160,536854528,0,536854528,416769024,731435520,19.3,throttled=0x0
2026-02-18T16:23:11.275472+00:00,0.0|10.9|1.0|72.3,67.2,8443478016,416186368,7550992384,536854528,0,536854528,416769024,731611648,19.3,throttled=0x0
2026-02-18T16:23:12.284166+00:00,1.0|4.0|0.0|1.0,66.1,8443478016,416825344,7550386176,536854528,0,536854528,416769024,731820544,19.3,throttled=0x0
2026-02-18T16:23:13.292612+00:00,0.0|60.2|0.0|11.8,67.2,8443478016,775880704,7191330816,536854528,0,536854528,416769024,731865600,19.3,throttled=0x0
2026-02-18T16:23:14.304316+00:00,0.0|100.0|0.0|5.9,66.65,8443478016,776617984,7190593536,536854528,0,536854528,416769024,731881984,19.3,throttled=0x0
2026-02-18T16:23:15.342900+00:00,1.9|100.0|0.0|2.9,68.85,8443478016,778584064,7188627456,536854528,0,536854528,416769024,731906560,19.3,throttled=0x0
2026-02-18T16:23:16.351124+00:00,2.0|24.0|0.0|2.9,65.55,8443478016,418988032,7548223488,536854528,0,536854528,416769024,731963904,19.3,throttled=0x0
2026-02-18T16:23:17.359050+00:00,0.0|56.0|3.0|1.0,69.4,8443478016,779304960,7187906560,536854528,0,536854528,416769024,732013056,19.3,throttled=0x0
2026-02-18T16:23:18.411851+00:00,4.8|100.0|6.7|1.0,68.85,8443478016,779550720,7187660800,536854528,0,536854528,416769024,732029440,19.3,throttled=0x0
2026-02-18T16:23:19.419592+00:00,0.0|100.0|2.9|0.0,69.4,8443478016,779550720,7187660800,536854528,0,536854528,416769024,732054016,19.3,throttled=0x0
2026-02-18T16:23:20.427968+00:00,13.9|28.7|3.0|2.0,67.2,8443478016,422592512,7544586240,536854528,0,536854528,416769024,733491712,19.3,throttled=0x0
2026-02-18T16:23:21.482319+00:00,0.0|14.3|1.9|15.1,67.2,8443478016,647512064,7319666688,536854528,0,536854528,416769024,734495232,19.3,throttled=0x0
2026-02-18T16:23:22.492883+00:00,2.0|100.0|7.8|25.3,69.4,8443478016,780730368,7186432000,536854528,0,536854528,416769024,734654976,19.3,throttled=0x0
2026-02-18T16:23:23.606363+00:00,0.9|100.0|3.6|0.9,69.4,8443478016,780730368,7186432000,536854528,0,536854528,416769024,734704128,19.3,throttled=0x0
2026-02-18T16:23:24.714563+00:00,0.9|52.3|1.8|0.9,68.3,8443478016,424083456,7543078912,536854528,0,536854528,416769024,734765568,19.3,throttled=0x0
2026-02-18T16:23:25.722621+00:00,0.0|32.7|4.0|0.0,69.4,8443478016,781418496,7185743872,536854528,0,536854528,416769024,734818816,19.3,throttled=0x0
2026-02-18T16:23:26.730082+00:00,0.0|100.0|7.8|1.0,70.5,8443478016,781664256,7185498112,536854528,0,536854528,416769024,734835200,19.3,throttled=0x0
2026-02-18T16:23:27.737926+00:00,0.0|100.0|2.0|0.0,70.5,8443478016,781664256,7185498112,536854528,0,536854528,416769024,734859776,19.3,throttled=0x0
2026-02-18T16:23:28.745721+00:00,14.9|50.5|2.0|1.0,69.4,8443478016,421380096,7545782272,536854528,0,536854528,416769024,735166976,19.3,throttled=0x0
2026-02-18T16:23:29.753637+00:00,0.0|1.0|2.0|0.0,67.75,8443478016,421609472,7545536512,536854528,0,536854528,416769024,735220224,19.3,throttled=0x0
2026-02-18T16:23:30.761209+00:00,0.0|87.0|6.0|1.0,68.85,8443478016,781402112,7185743872,536854528,0,536854528,416769024,735244800,19.3,throttled=0x0
2026-02-18T16:23:31.771137+00:00,0.0|100.0|5.0|0.0,70.5,8443478016,781402112,7185743872,536854528,0,536854528,416769024,736895488,19.3,throttled=0x0
2026-02-18T16:23:32.778724+00:00,1.0|99.0|3.9|0.0,71.05,8443478016,424345600,7542800384,536854528,0,536854528,416769024,736911872,19.3,throttled=0x0
2026-02-18T16:23:33.786257+00:00,2.0|1.0|3.0|1.0,67.75,8443478016,424034304,7543111680,536854528,0,536854528,416769024,736977408,19.3,throttled=0x0
2026-02-18T16:23:34.835383+00:00,0.0|80.0|5.7|4.7,69.95,8443478016,781615104,7185530880,536854528,0,536854528,416769024,737030656,19.3,throttled=0x0
2026-02-18T16:23:35.845922+00:00,0.0|100.0|5.0|0.0,70.5,8443478016,781615104,7185530880,536854528,0,536854528,416769024,737055232,19.3,throttled=0x0
2026-02-18T16:23:36.853849+00:00,0.0|100.0|3.0|1.0,69.95,8443478016,781615104,7185530880,536854528,0,536854528,416769024,737071616,19.3,throttled=0x0
2026-02-18T16:23:37.861355+00:00,13.7|3.0|2.0|0.0,68.85,8443478016,421330944,7545815040,536854528,0,536854528,416769024,737382912,19.3,throttled=0x0
2026-02-18T16:23:38.869653+00:00,0.0|34.7|3.0|0.0,69.4,8443478016,781369344,7185776640,536854528,0,536854528,416769024,737436160,19.3,throttled=0x0
2026-02-18T16:23:39.877260+00:00,0.0|100.0|6.0|1.0,69.4,8443478016,781369344,7185776640,536854528,0,536854528,416769024,737460736,19.3,throttled=0x0
2026-02-18T16:23:40.887470+00:00,0.0|100.0|3.9|1.0,71.6,8443478016,781369344,7185776640,536854528,0,536854528,416769024,737477120,19.3,throttled=0x0
2026-02-18T16:23:41.897868+00:00,2.0|53.5|0.0|0.0,68.85,8443478016,424001536,7543144448,536854528,0,536854528,416769024,737554944,19.3,throttled=0x0
2026-02-18T16:23:43.007250+00:00,0.0|33.3|2.7|0.0,69.95,8443478016,781090816,7186055168,536854528,0,536854528,416769024,737608192,19.3,throttled=0x0
2026-02-18T16:23:44.018435+00:00,0.0|100.0|7.8|2.0,71.6,8443478016,781074432,7186055168,536854528,0,536854528,416769024,737624576,19.3,throttled=0x0
2026-02-18T16:23:45.128033+00:00,0.0|100.0|0.9|0.9,71.05,8443478016,781565952,7185563648,536854528,0,536854528,416769024,737649152,19.3,throttled=0x0
2026-02-18T16:23:46.135842+00:00,12.9|36.0|2.0|0.0,69.4,8443478016,420872192,7546257408,536854528,0,536854528,416769024,737952256,19.3,throttled=0x0
2026-02-18T16:23:47.144324+00:00,0.0|4.9|0.0|2.0,69.4,8443478016,464781312,7502348288,536854528,0,536854528,416769024,738001408,19.3,throttled=0x0
2026-02-18T16:23:48.156397+00:00,1.0|100.0|0.0|6.9,69.95,8443478016,780337152,7186792448,536854528,0,536854528,416769024,738025984,19.3,throttled=0x0
2026-02-18T16:23:49.167277+00:00,0.0|100.0|0.0|4.0,71.05,8443478016,780582912,7186546688,536854528,0,536854528,416769024,738050560,19.3,throttled=0x0
2026-02-18T16:23:50.176069+00:00,5.9|83.3|0.0|3.9,72.15,8443478016,423510016,7543603200,536854528,0,536854528,416769024,738112000,19.3,throttled=0x0
2026-02-18T16:23:51.184869+00:00,0.0|1.0|0.0|2.0,69.4,8443478016,423198720,7543914496,536854528,0,536854528,416769024,738161152,19.3,throttled=0x0
2026-02-18T16:23:52.193569+00:00,5.1|96.0|0.0|0.0,71.05,8443478016,781041664,7186071552,536854528,0,536854528,416769024,739103232,19.3,throttled=0x0
2026-02-18T16:23:53.204658+00:00,5.9|100.0|1.0|24.8,72.15,8443478016,804634624,7162478592,536854528,0,536854528,416769024,739156480,19.3,throttled=0x0
2026-02-18T16:23:54.213335+00:00,7.0|90.1|0.0|16.8,71.6,8443478016,421642240,7545470976,536854528,0,536854528,416769024,739418624,19.3,throttled=0x0
2026-02-18T16:23:55.219941+00:00,10.0|2.0|0.0|0.0,71.6,8443478016,421969920,7545110528,536854528,0,536854528,416769024,739672576,19.3,throttled=0x0
2026-02-18T16:23:56.231827+00:00,5.0|48.0|0.0|2.0,71.05,8443478016,782254080,7184826368,536854528,0,536854528,416769024,739725824,19.3,throttled=0x0
2026-02-18T16:23:57.240879+00:00,6.0|100.0|0.0|1.0,72.7,8443478016,782467072,7184580608,536854528,0,536854528,416769024,739750400,19.3,throttled=0x0
2026-02-18T16:23:58.249847+00:00,3.0|100.0|0.0|1.0,73.25,8443478016,782221312,7184826368,536854528,0,536854528,416769024,739766784,19.3,throttled=0x0
2026-02-18T16:23:59.359700+00:00,1.8|36.9|0.0|0.0,70.5,8443478016,418971648,7548076032,536854528,0,536854528,416769024,739836416,19.3,throttled=0x0
2026-02-18T16:24:00.367934+00:00,0.0|52.5|4.0|2.0,71.6,8443478016,780025856,7187005440,536854528,0,536854528,416769024,739889664,19.3,throttled=0x0
2026-02-18T16:24:01.378362+00:00,1.0|100.0|5.9|0.0,72.15,8443478016,781746176,7185285120,536854528,0,536854528,416769024,739914240,19.3,throttled=0x0
2026-02-18T16:24:02.387223+00:00,0.0|100.0|4.9|0.0,72.15,8443478016,782237696,7184793600,536854528,0,536854528,416769024,739930624,19.3,throttled=0x50000
2026-02-18T16:24:03.396225+00:00,12.2|36.6|2.0|1.0,71.05,8443478016,423739392,7543291904,536854528,0,536854528,416769024,742027776,19.3,throttled=0x50000
2026-02-18T16:24:04.405527+00:00,0.0|1.0|1.0|0.0,71.05,8443478016,426360832,7540670464,536854528,0,536854528,416769024,742076928,19.3,throttled=0x50000
2026-02-18T16:24:05.419021+00:00,1.0|100.0|5.9|1.0,71.6,8443478016,784171008,7182843904,536854528,0,536854528,416769024,742130176,19.3,throttled=0x50000
2026-02-18T16:24:06.431488+00:00,0.0|100.0|4.0|1.0,74.35,8443478016,784171008,7182843904,536854528,0,536854528,416769024,742158848,19.3,throttled=0x50000
2026-02-18T16:24:07.582549+00:00,2.6|70.4|1.7|4.3,71.6,8443478016,426803200,7540211712,536854528,0,536854528,416769024,742285824,19.3,throttled=0x50000
2026-02-18T16:24:08.590984+00:00,0.0|13.9|3.9|0.0,71.05,8443478016,614563840,7352451072,536854528,0,536854528,416769024,742339072,19.3,throttled=0x50000
2026-02-18T16:24:09.603504+00:00,0.0|100.0|6.0|2.0,72.7,8443478016,782663680,7184351232,536854528,0,536854528,416769024,742375936,19.3,throttled=0x50000
2026-02-18T16:24:10.613721+00:00,0.0|100.0|4.0|1.0,74.9,8443478016,782663680,7184351232,536854528,0,536854528,416769024,742392320,19.3,throttled=0x50000
2026-02-18T16:24:11.723521+00:00,13.5|61.3|0.9|0.9,72.15,8443478016,422625280,7544389632,536854528,0,536854528,416769024,742621696,19.3,throttled=0x50000
2026-02-18T16:24:12.731053+00:00,0.0|1.0|2.0|0.0,71.05,8443478016,422723584,7544143872,536854528,0,536854528,416769024,742769152,19.3,throttled=0x50000
2026-02-18T16:24:13.739905+00:00,0.0|81.0|5.0|0.0,72.15,8443478016,782761984,7184105472,536854528,0,536854528,416769024,742822400,19.3,throttled=0x50000
2026-02-18T16:24:14.750689+00:00,0.0|100.0|4.0|2.0,74.35,8443478016,782761984,7184105472,536854528,0,536854528,416769024,742838784,19.3,throttled=0x50000
2026-02-18T16:24:15.759410+00:00,2.0|98.0|3.0|0.0,73.25,8443478016,425705472,7541161984,536854528,0,536854528,416769024,742863360,19.3,throttled=0x50000
2026-02-18T16:24:16.767378+00:00,0.0|1.0|2.0|1.0,72.15,8443478016,425426944,7541473280,536854528,0,536854528,416769024,742932992,19.3,throttled=0x50000
2026-02-18T16:24:17.776089+00:00,0.0|81.0|5.0|1.0,74.35,8443478016,783007744,7183892480,536854528,0,536854528,416769024,742965760,19.3,throttled=0x50000
2026-02-18T16:24:18.787059+00:00,0.0|100.0|5.0|0.0,74.35,8443478016,782991360,7183892480,536854528,0,536854528,416769024,742982144,19.3,throttled=0x50000
2026-02-18T16:24:19.795830+00:00,1.0|99.0|3.0|1.0,73.25,8443478016,425934848,7540948992,536854528,0,536854528,416769024,743006720,19.3,throttled=0x50000
2026-02-18T16:24:20.803949+00:00,12.9|1.0|1.0|1.0,72.7,8443478016,421969920,7544913920,536854528,0,536854528,416769024,743293440,19.3,throttled=0x50000
2026-02-18T16:24:21.812826+00:00,0.0|38.6|4.0|0.0,72.7,8443478016,781991936,7184875520,536854528,0,536854528,416769024,743338496,19.3,throttled=0x50000
2026-02-18T16:24:22.825089+00:00,0.0|100.0|6.9|1.0,73.25,8443478016,781991936,7184875520,536854528,0,536854528,416769024,744370688,19.3,throttled=0x50000
2026-02-18T16:24:23.988975+00:00,0.0|100.0|2.6|3.5,74.9,8443478016,781991936,7184875520,536854528,0,536854528,416769024,744399360,19.3,throttled=0x50000
2026-02-18T16:24:25.010628+00:00,1.0|33.0|17.5|1.0,72.7,8443478016,447971328,7518896128,536854528,0,536854528,416769024,744464896,19.3,throttled=0x50000
2026-02-18T16:24:26.030750+00:00,4.0|48.0|18.6|2.0,74.35,8443478016,780468224,7186399232,536854528,0,536854528,416769024,744645120,19.3,throttled=0x50000
2026-02-18T16:24:27.048787+00:00,6.9|100.0|0.0|0.0,73.8,8443478016,781058048,7185793024,536854528,0,536854528,416769024,744694272,19.3,throttled=0x50000
2026-02-18T16:24:28.072072+00:00,2.0|100.0|0.0|1.0,74.35,8443478016,781058048,7185793024,536854528,0,536854528,416769024,745275904,19.3,throttled=0x50000
2026-02-18T16:24:29.086935+00:00,14.0|31.4|0.0|2.0,74.9,8443478016,420757504,7546093568,536854528,0,536854528,416769024,745587200,19.3,throttled=0x50000
2026-02-18T16:24:30.094404+00:00,0.0|1.0|0.0|2.0,71.6,8443478016,420986880,7545847808,536854528,0,536854528,416769024,745632256,19.3,throttled=0x50000
2026-02-18T16:24:31.102087+00:00,1.0|91.0|0.0|6.9,73.8,8443478016,780517376,7186300928,536854528,0,536854528,416769024,745656832,19.3,throttled=0x50000
2026-02-18T16:24:32.112842+00:00,0.0|100.0|0.0|6.9,76.0,8443478016,781008896,7185809408,536854528,0,536854528,416769024,745673216,19.3,throttled=0x50000
